"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","should not translate user inputs for collective offers","translate","Thu Jan 16 17:01:07 UTC 2025","passed","Thu Jan 16 17:01:07 UTC 2025","","","",""
"","99","should render new offer playlist","AdageDiscovery","Thu Jan 16 17:01:24 UTC 2025","passed","Thu Jan 16 17:01:24 UTC 2025","","","",""
"","2","should return ApiError body's error code","test apiClient:helpers","Thu Jan 16 17:00:50 UTC 2025","passed","Thu Jan 16 17:00:50 UTC 2025","","test getErrorCode","",""
"","246","should render form with manual address feature","OffererAuthenticationForm","Thu Jan 16 17:00:17 UTC 2025","passed","Thu Jan 16 17:00:17 UTC 2025","","","",""
"","144","should render error message when siret is not visible","Offerer","Thu Jan 16 16:58:59 UTC 2025","passed","Thu Jan 16 16:58:59 UTC 2025","","","",""
"","5","should not display account link if user has bank account on offerer","VenueOfferSteps","Thu Jan 16 16:59:56 UTC 2025","passed","Thu Jan 16 16:59:56 UTC 2025","","","",""
"","305","should indicate that no offers match selected filters","route TemplateCollectiveOffers","Thu Jan 16 16:58:48 UTC 2025","passed","Thu Jan 16 16:58:49 UTC 2025","status filters","filters","",""
"","4","should display other address when addressType is OTHER","OfferVenue","Thu Jan 16 17:02:33 UTC 2025","passed","Thu Jan 16 17:02:33 UTC 2025","","","",""
"","2","should return last part of url path","useActiveStep","Thu Jan 16 17:02:50 UTC 2025","passed","Thu Jan 16 17:02:50 UTC 2025","","","",""
"","15","should announce the last link as the current page for assistive technologies","Breadcrumb","Thu Jan 16 17:03:05 UTC 2025","passed","Thu Jan 16 17:03:05 UTC 2025","","","",""
"","3","should display the default message when nothing was searched","NoResultPage","Thu Jan 16 17:03:09 UTC 2025","passed","Thu Jan 16 17:03:09 UTC 2025","","","",""
"","81","should not display statistics dashboard when selected offerer is validated but not active","Homepage","Thu Jan 16 17:00:00 UTC 2025","passed","Thu Jan 16 17:00:00 UTC 2025","","render statistics dashboard","",""
"","183","should render stock event","screens:Stocks","Thu Jan 16 17:00:44 UTC 2025","passed","Thu Jan 16 17:00:44 UTC 2025","","","",""
"","93","should toggle collective section on collective section button click","SideNavLinks","Thu Jan 16 17:00:20 UTC 2025","passed","Thu Jan 16 17:00:20 UTC 2025","","","",""
"","23","should display ""Récapitulatif"" step","IndividualOfferNavigation","Thu Jan 16 16:59:37 UTC 2025","passed","Thu Jan 16 16:59:37 UTC 2025","","on creation mode","",""
"","1319","should submit the right opening hours hours","OpeningHoursForm","Thu Jan 16 17:00:06 UTC 2025","passed","Thu Jan 16 17:00:07 UTC 2025","","","",""
"","10","should emit an event when the last element is seen entirely","Carousel","Thu Jan 16 17:01:35 UTC 2025","passed","Thu Jan 16 17:01:35 UTC 2025","","","",""
"","231","should load offers with selected venue filter","route Offers","Thu Jan 16 16:58:15 UTC 2025","passed","Thu Jan 16 16:58:15 UTC 2025","on click on search button","filters","",""
"","334","should display an error message when login rate limit exceeded","SignIn","Thu Jan 16 16:58:59 UTC 2025","passed","Thu Jan 16 16:59:00 UTC 2025","","","",""
"","1","should return OFFLINE categories and subCategories CATEGORY_STATUS.OFFLINE","filterCategories","Thu Jan 16 17:00:10 UTC 2025","passed","Thu Jan 16 17:00:10 UTC 2025","","","",""
"","22","should init input with provided value and pad it if needed if it is valid","BaseTimePicker","Thu Jan 16 17:01:29 UTC 2025","passed","Thu Jan 16 17:01:29 UTC 2025","","","",""
"","103","should not check none accessibility if every accessibility parameters are null","route VenueEdition","Thu Jan 16 16:59:18 UTC 2025","passed","Thu Jan 16 16:59:18 UTC 2025","","","",""
"","305","should render errors","screens:SignupJourney::ActivityForm","Thu Jan 16 16:59:43 UTC 2025","passed","Thu Jan 16 16:59:43 UTC 2025","","","",""
"","6","should render in venue tag if event adress type school is selected","FiltersTag","Thu Jan 16 16:59:56 UTC 2025","passed","Thu Jan 16 16:59:56 UTC 2025","","","",""
"","42","should display active / desactive toggle button and should be enabled","Toggle button","Thu Jan 16 17:01:58 UTC 2025","passed","Thu Jan 16 17:01:58 UTC 2025","","","",""
"","36","should display the acces libre callout for permanent venues","route VenueEdition","Thu Jan 16 16:59:18 UTC 2025","passed","Thu Jan 16 16:59:18 UTC 2025","","","",""
"","6","should return the price and stock tags when the offer is bookable","getOfferTags","Thu Jan 16 17:00:36 UTC 2025","passed","Thu Jan 16 17:00:36 UTC 2025","","","",""
"","421","should allow user to delete a stock","screens:StocksEventEdition","Thu Jan 16 16:58:29 UTC 2025","passed","Thu Jan 16 16:58:30 UTC 2025","","","",""
"","286","should reset bookings recap list when applying filters","components | BookingsRecap | Pro user","Thu Jan 16 16:58:26 UTC 2025","passed","Thu Jan 16 16:58:26 UTC 2025","","","",""
"","121","should track closing the not link offerer modal","Offerers trackers","Thu Jan 16 17:01:20 UTC 2025","passed","Thu Jan 16 17:01:20 UTC 2025","","","",""
"","1","should validate the form for case: in creation, quantity below 1","validationSchema","Thu Jan 16 17:02:01 UTC 2025","passed","Thu Jan 16 17:02:01 UTC 2025","","","",""
"","104","should display a (cumulative) error message that cannot be cleared on new inputs","DetailsEanSearch","Thu Jan 16 16:59:23 UTC 2025","passed","Thu Jan 16 16:59:23 UTC 2025","when no EAN search has been performed > when the subcategory requires an EAN","when the draft offer has not been created yet (dirty)","",""
"","383","should prefill event address venue when selecting venue for reimbursement","screens | OfferEducational : event address step","Thu Jan 16 17:01:31 UTC 2025","passed","Thu Jan 16 17:01:32 UTC 2025","","","",""
"","186","should show the email form when the contact email checkbox is checked","FormContactTemplate","Thu Jan 16 17:01:47 UTC 2025","passed","Thu Jan 16 17:01:47 UTC 2025","","","",""
"","212","should display the offer information sections","AdageOffer","Thu Jan 16 17:02:15 UTC 2025","passed","Thu Jan 16 17:02:16 UTC 2025","","","",""
"","18","should display publication date when it is in the future","IndivualOfferLayout","Thu Jan 16 17:00:21 UTC 2025","passed","Thu Jan 16 17:00:21 UTC 2025","","","",""
"","9","should show the offer location for an offer at the offerer venue","AdageOfferInfoSection","Thu Jan 16 17:00:42 UTC 2025","passed","Thu Jan 16 17:00:42 UTC 2025","","","",""
"","60","should show the offer formats if there are some","AdageOfferListCardContent","Thu Jan 16 17:02:39 UTC 2025","passed","Thu Jan 16 17:02:39 UTC 2025","","","",""
"","25","should display an error message if venues couldnt be fetched","Income","Thu Jan 16 16:58:43 UTC 2025","passed","Thu Jan 16 16:58:43 UTC 2025","","when the page first renders","",""
"","3","should validate the form for case: not valid form without firstName","validationSchema","Thu Jan 16 17:01:37 UTC 2025","passed","Thu Jan 16 17:01:37 UTC 2025","","","",""
"","7","should not show an error if input has not been touched","PhoneNumberInput","Thu Jan 16 17:01:30 UTC 2025","passed","Thu Jan 16 17:01:30 UTC 2025","","","",""
"","161","should render stock thing","screens:Stocks","Thu Jan 16 17:00:44 UTC 2025","passed","Thu Jan 16 17:00:44 UTC 2025","","","",""
"","26","should log an event on when using the button","ImageUploadBrowserForm","Thu Jan 16 17:00:45 UTC 2025","passed","Thu Jan 16 17:00:45 UTC 2025","","","",""
"","49","should display the acceslibre section under the form if the feature is enabled and data is present","VenueFormScreen","Thu Jan 16 16:59:19 UTC 2025","passed","Thu Jan 16 16:59:19 UTC 2025","","","",""
"","673","should send correct information when filling filter fields","IndividualOffersScreen","Thu Jan 16 16:58:21 UTC 2025","passed","Thu Jan 16 16:58:22 UTC 2025","","","",""
"","3","should not block when following creation flow (from creation to stocks)","components | RouteLeavingGuardCollectiveOfferCreation","Thu Jan 16 17:00:30 UTC 2025","passed","Thu Jan 16 17:00:30 UTC 2025","","","",""
"","2","should validate the form for case: invalid form with form option checked and url form selected but custom url field empty","validationSchema OfferEducational","Thu Jan 16 17:00:41 UTC 2025","passed","Thu Jan 16 17:00:41 UTC 2025","","template offer","",""
"","173","should display bad token informations","ResetPassword","Thu Jan 16 17:02:39 UTC 2025","passed","Thu Jan 16 17:02:39 UTC 2025","","","",""
"","18","renders the first card with correct title, description, and button","OnboardingOffersChoice Component","Thu Jan 16 17:02:47 UTC 2025","passed","Thu Jan 16 17:02:47 UTC 2025","","","",""
"","54","should display apply accessibility to all offer when its venue edition and accessibility has changed","Accessibility","Thu Jan 16 17:00:12 UTC 2025","passed","Thu Jan 16 17:00:12 UTC 2025","","","",""
"","33","should track ""I have no venue""","VenueOfferSteps","Thu Jan 16 17:01:22 UTC 2025","passed","Thu Jan 16 17:01:22 UTC 2025","","","",""
"","244","should be able to quit without submitting from RouteLeavingGuard","screens:StocksEventEdition","Thu Jan 16 16:58:34 UTC 2025","passed","Thu Jan 16 16:58:34 UTC 2025","","","",""
"","82","should log breadcrumbs navigation","test renderSignupJourneyStepper","Thu Jan 16 17:00:10 UTC 2025","passed","Thu Jan 16 17:00:10 UTC 2025","","","",""
"","16","should not show the favorite button if the user is not admin","AdageOfferHeader","Thu Jan 16 17:00:04 UTC 2025","passed","Thu Jan 16 17:00:04 UTC 2025","","","",""
"","255","should render collective offer creation form","CollectiveOfferCreation","Thu Jan 16 17:01:49 UTC 2025","passed","Thu Jan 16 17:01:50 UTC 2025","","","",""
"","303","should load offers with written offer name filter","route TemplateCollectiveOffers","Thu Jan 16 16:58:49 UTC 2025","passed","Thu Jan 16 16:58:49 UTC 2025","on click on search button","filters","",""
"","91","should update page title when user navigates to another page","usePageTitle","Thu Jan 16 17:02:01 UTC 2025","passed","Thu Jan 16 17:02:01 UTC 2025","","","",""
"","0","when it is hours and minutes","formatDuration","Thu Jan 16 17:03:36 UTC 2025","passed","Thu Jan 16 17:03:36 UTC 2025","","","",""
"","349","should trigger onSubmit callback when submitting","components:UserEmailForm","Thu Jan 16 17:02:47 UTC 2025","passed","Thu Jan 16 17:02:48 UTC 2025","","","",""
"","94","should not send opening hours if the filed was not filled, and if there were no opening hours already added previously","VenueFormScreen","Thu Jan 16 16:59:19 UTC 2025","passed","Thu Jan 16 16:59:19 UTC 2025","","","",""
"","14","should display the right wording with the OA FF","OffersSynchronization","Thu Jan 16 17:02:56 UTC 2025","passed","Thu Jan 16 17:02:56 UTC 2025","","OA feature flag","",""
"","2","should display no warning when the limit date is in more than 7 days","Utils OfferNameCell","Thu Jan 16 17:03:06 UTC 2025","passed","Thu Jan 16 17:03:06 UTC 2025","","","",""
"","167","should render artistic domains playlist","AdageDiscovery","Thu Jan 16 17:00:28 UTC 2025","passed","Thu Jan 16 17:00:28 UTC 2025","","","",""
"","1","should validate the form for case: number of participants should not exceed 3000","validationSchema","Thu Jan 16 17:01:05 UTC 2025","passed","Thu Jan 16 17:01:05 UTC 2025","","","",""
"","80","should not display redirect modal if hasPendingBankAccount is true","Summary","Thu Jan 16 16:58:13 UTC 2025","passed","Thu Jan 16 16:58:13 UTC 2025","","On Creation","",""
"","18","should display on going sync info","VenueProviderCard","Thu Jan 16 17:00:26 UTC 2025","passed","Thu Jan 16 17:00:26 UTC 2025","","integration provider with on going sync","",""
"","64","should not warn user when offerer is validated","OffererBanners","Thu Jan 16 17:00:55 UTC 2025","passed","Thu Jan 16 17:00:56 UTC 2025","","","",""
"","133","should display statistics dashboard when selected offerer is active and validated","Homepage","Thu Jan 16 16:59:59 UTC 2025","passed","Thu Jan 16 17:00:00 UTC 2025","","render statistics dashboard","",""
"","29","should disable start datetime, end datetime and event time inputs when form access is read only","FormStock","Thu Jan 16 16:59:39 UTC 2025","passed","Thu Jan 16 16:59:39 UTC 2025","","","",""
"","29","should unselect offers and hide action bar on click on ""Annuler"" button","ActionsBar","Thu Jan 16 16:58:26 UTC 2025","passed","Thu Jan 16 16:58:26 UTC 2025","","","",""
"","222","should display 500+ for total number of offers if more than 500 offers are fetched","TemplateCollectiveOffersScreen","Thu Jan 16 16:59:01 UTC 2025","passed","Thu Jan 16 16:59:02 UTC 2025","","","",""
"","88","should display error message when trying to activate collective offers with booking limit date passed","TemplateCollectiveOffersScreen","Thu Jan 16 16:59:02 UTC 2025","passed","Thu Jan 16 16:59:02 UTC 2025","","on click on select all offers checkbox","",""
"","33","should not log breadcrumbs navigation to activity","test renderSignupJourneyStepper","Thu Jan 16 17:00:10 UTC 2025","passed","Thu Jan 16 17:00:10 UTC 2025","","","",""
"","198","should display details on selected institution","CollectiveOfferVisibility","Thu Jan 16 16:58:50 UTC 2025","passed","Thu Jan 16 16:58:51 UTC 2025","","","",""
"","15","should say how many offers are selected when more than 1 offer are selected","ActionsBar","Thu Jan 16 16:58:58 UTC 2025","passed","Thu Jan 16 16:58:58 UTC 2025","","","",""
"","5","should display ""Toute l’année scolaire"" if dates are not defined","OfferNameCell","Thu Jan 16 17:01:15 UTC 2025","passed","Thu Jan 16 17:01:15 UTC 2025","","","",""
"","6","should not display bank account link on second venue if user has no bank account with paid offer","VenueOfferSteps","Thu Jan 16 16:59:56 UTC 2025","passed","Thu Jan 16 16:59:56 UTC 2025","","","",""
"","11","should not display a expiration row if the offer has no booking limit","ollectiveOfferRow","Thu Jan 16 16:58:48 UTC 2025","passed","Thu Jan 16 16:58:48 UTC 2025","","","",""
"","510","should remove notification after fixed show and transition duration","Notification","Thu Jan 16 17:02:10 UTC 2025","passed","Thu Jan 16 17:02:11 UTC 2025","","","",""
"","156","should have max number page of 50","route TemplateCollectiveOffers","Thu Jan 16 16:58:51 UTC 2025","passed","Thu Jan 16 16:58:51 UTC 2025","when 501 offers are fetched","page navigation","",""
"","32","should initially be set as a permanent offer","FormDates","Thu Jan 16 17:00:23 UTC 2025","passed","Thu Jan 16 17:00:23 UTC 2025","","","",""
"","35","should display error when file's width is too small","ImageUploadBrowserForm","Thu Jan 16 17:00:45 UTC 2025","passed","Thu Jan 16 17:00:45 UTC 2025","","","",""
"","46","should redirect to offerer authentication on add offerer button click","screens:SignupJourney::Offerers","Thu Jan 16 16:59:20 UTC 2025","passed","Thu Jan 16 16:59:20 UTC 2025","","","",""
"","54","should have good wording for venues with WIP_ENABLE_OFFER_ADDRESS","OffererStatsScreen","Thu Jan 16 17:00:36 UTC 2025","passed","Thu Jan 16 17:00:36 UTC 2025","","","",""
"","0","should return the students levels without marseille levels","buildStudentLevelsMapWithDefaultValue","Thu Jan 16 17:02:27 UTC 2025","passed","Thu Jan 16 17:02:27 UTC 2025","","","",""
"","44","should filter options when the user types in the field","SelectAutocomplete","Thu Jan 16 16:58:29 UTC 2025","passed","Thu Jan 16 16:58:29 UTC 2025","","filter","",""
"","35","should display the offer that is passed through the router when the user navigates within the app","OfferInfos","Thu Jan 16 17:00:13 UTC 2025","passed","Thu Jan 16 17:00:13 UTC 2025","","","",""
"","176","log event on submit","ModalImageUploadConfirm","Thu Jan 16 17:02:49 UTC 2025","passed","Thu Jan 16 17:02:49 UTC 2025","","","",""
"","258","should render a list of bookings","IndividualOfferBookingsSummaryScreen","Thu Jan 16 17:00:33 UTC 2025","passed","Thu Jan 16 17:00:34 UTC 2025","","","",""
"","311","should call the tracking function when the contact dialog is closed","ContactButton","Thu Jan 16 17:02:25 UTC 2025","passed","Thu Jan 16 17:02:25 UTC 2025","","","",""
"","0","should return category online for virtual cases","getCategoryStatusFromOfferSubtype","Thu Jan 16 17:00:10 UTC 2025","passed","Thu Jan 16 17:00:10 UTC 2025","","","",""
"","121","should show banner if generate from publicApi","CollectiveOfferSummary","Thu Jan 16 16:59:09 UTC 2025","passed","Thu Jan 16 16:59:09 UTC 2025","","","",""
"","5","should not display tag if departement does not exit","FiltersTag","Thu Jan 16 16:59:56 UTC 2025","passed","Thu Jan 16 16:59:56 UTC 2025","","","",""
"","0","should not block when following template creation flow (from creation to recapitulatif)","components | RouteLeavingGuardCollectiveOfferCreation","Thu Jan 16 17:00:30 UTC 2025","passed","Thu Jan 16 17:00:30 UTC 2025","","","",""
"","168","should activate the next option in the list when the down arrow key is pressed and the previous option when the up arrow is pressed","SelectAutocomplete","Thu Jan 16 16:58:29 UTC 2025","passed","Thu Jan 16 16:58:29 UTC 2025","","keys","",""
"","22","should display a favorites tab in the header","AdageHeader","Thu Jan 16 17:00:11 UTC 2025","passed","Thu Jan 16 17:00:11 UTC 2025","","","",""
"","118","should focus the close button when the button menu is clicked","Layout","Thu Jan 16 17:01:08 UTC 2025","passed","Thu Jan 16 17:01:08 UTC 2025","on smaller screen sizes","side navigation","",""
"","38","should render when offer is given","IndivualOfferLayout","Thu Jan 16 17:00:21 UTC 2025","passed","Thu Jan 16 17:00:21 UTC 2025","","","",""
"","35","should display the breadcrumb with a link back to the favorite page if the url contains 'mes-favoris'","OfferInfos","Thu Jan 16 17:00:13 UTC 2025","passed","Thu Jan 16 17:00:13 UTC 2025","","","",""
"","540","should be able to select a format","screens | OfferEducational : creation offer type step","Thu Jan 16 16:59:42 UTC 2025","passed","Thu Jan 16 16:59:43 UTC 2025","","formats","",""
"","3","should return the union of national programs for multiple domains","getNationalProgramsForDomains","Thu Jan 16 17:03:22 UTC 2025","passed","Thu Jan 16 17:03:22 UTC 2025","","","",""
"","515","should submit onclick modal search button domain artistic","OfferFilters","Thu Jan 16 16:59:27 UTC 2025","passed","Thu Jan 16 16:59:28 UTC 2025","","","",""
"","25","should allow tabbing from one input of type search to the next","TextInput","Thu Jan 16 17:01:54 UTC 2025","passed","Thu Jan 16 17:01:54 UTC 2025","","","",""
"","328","should display the dialog if user updated withdrawal informations","screens:IndividualOffer::UsefulInformation","Thu Jan 16 16:59:03 UTC 2025","passed","Thu Jan 16 16:59:03 UTC 2025","","ConfirmDialog","",""
"","189","should track event on cancel","screen Offers","Thu Jan 16 17:02:45 UTC 2025","passed","Thu Jan 16 17:02:46 UTC 2025","","","",""
"","112","should set endingDate when the beginningDate changes","FormDates","Thu Jan 16 17:00:23 UTC 2025","passed","Thu Jan 16 17:00:23 UTC 2025","","","",""
"","17","should not display the offer greyed when offer is ACTIVE","ollectiveOfferRow","Thu Jan 16 16:58:47 UTC 2025","passed","Thu Jan 16 16:58:47 UTC 2025","","","",""
"","7","should render duo informations for can be duo things (like ESCAPE_GAME or CARTE_MUSEE)","StockThingSection","Thu Jan 16 17:03:03 UTC 2025","passed","Thu Jan 16 17:03:03 UTC 2025","","","",""
"","70","should redirect to home page if the user is logged in","src | components | pages | Signup | validation","Thu Jan 16 17:01:09 UTC 2025","passed","Thu Jan 16 17:01:09 UTC 2025","","","",""
"","44","user should be able to enter number characters","components | SiretOrCommentFields","Thu Jan 16 16:59:15 UTC 2025","passed","Thu Jan 16 16:59:15 UTC 2025","","should validate SIRET on submit","",""
"","6","should display the EAC section when no adage but allowed on ADAGE","PartnerPages","Thu Jan 16 17:00:58 UTC 2025","passed","Thu Jan 16 17:00:58 UTC 2025","","","",""
"","1","should return -1 when first row bookingDate comes before second row bookingDate","sortByBookingDate","Thu Jan 16 17:00:19 UTC 2025","passed","Thu Jan 16 17:00:19 UTC 2025","","","",""
"","57","should render component with new sections","Summary","Thu Jan 16 16:58:11 UTC 2025","passed","Thu Jan 16 16:58:12 UTC 2025","","On Creation","",""
"","1","should return serialized filters","serializeFiltersForData","Thu Jan 16 17:00:42 UTC 2025","passed","Thu Jan 16 17:00:42 UTC 2025","","","",""
"","23","should see the data from the previous forms for validation without public name","ValidationScreen","Thu Jan 16 16:59:21 UTC 2025","passed","Thu Jan 16 16:59:21 UTC 2025","","Data sending tests","",""
"","104","should change venueType","screens:SignupJourney::ActivityForm","Thu Jan 16 16:59:44 UTC 2025","passed","Thu Jan 16 16:59:44 UTC 2025","","","",""
"","176","should render suggested subcategories as radio buttons","SuggestedSubcategories","Thu Jan 16 17:00:02 UTC 2025","passed","Thu Jan 16 17:00:02 UTC 2025","","","",""
"","1","should return the national program Olympiade culturelle for any domains","getNationalProgramsForDomains","Thu Jan 16 17:03:22 UTC 2025","passed","Thu Jan 16 17:03:22 UTC 2025","","","",""
"","44","should log info when clicking ""préréserver"" button for no result page suggestion","offer item","Thu Jan 16 17:00:39 UTC 2025","passed","Thu Jan 16 17:00:39 UTC 2025","","","",""
"","49","render component","CollectiveOfferStockSection","Thu Jan 16 17:02:58 UTC 2025","passed","Thu Jan 16 17:02:58 UTC 2025","","","",""
"","0","should return -1 when no element satisfies the condition","findLastIndex","Thu Jan 16 17:03:06 UTC 2025","passed","Thu Jan 16 17:03:06 UTC 2025","","","",""
"","170","should let going to information when clicking on previous step in creation","PriceCategories","Thu Jan 16 17:00:31 UTC 2025","passed","Thu Jan 16 17:00:31 UTC 2025","","","",""
"","26","should display the number of selected options","SelectAutocomplete","Thu Jan 16 16:58:28 UTC 2025","passed","Thu Jan 16 16:58:28 UTC 2025","Multi","Options","",""
"","7","should render other venue tag when offer will happens in other venue than pro one","OfferCard component","Thu Jan 16 17:00:26 UTC 2025","passed","Thu Jan 16 17:00:26 UTC 2025","","","",""
"","292","should render reimbursement page","Reimbursement page","Thu Jan 16 17:00:58 UTC 2025","passed","Thu Jan 16 17:00:59 UTC 2025","","","",""
"","28","should show links if stocks is the active step","CollectiveCreationOfferNavigation","Thu Jan 16 16:59:25 UTC 2025","passed","Thu Jan 16 16:59:25 UTC 2025","","","",""
"","5","should display ""lieux"" plurals","ReimbursementBankAccount","Thu Jan 16 16:59:06 UTC 2025","passed","Thu Jan 16 16:59:06 UTC 2025","","plurals","",""
"","2","should deduce the offer subtype PHYSICAL_EVENT from the query param","getOfferSubtypeFromParam","Thu Jan 16 17:00:10 UTC 2025","passed","Thu Jan 16 17:00:10 UTC 2025","","","",""
"","81","should select 30 days before today as period beginning date by default","filter bookings by bookings period","Thu Jan 16 17:00:32 UTC 2025","passed","Thu Jan 16 17:00:32 UTC 2025","","","",""
"","1","should return teacher details when institution and teacher are defined from requested informations","extractInitialVisibilityValues","Thu Jan 16 17:01:45 UTC 2025","passed","Thu Jan 16 17:01:45 UTC 2025","","","",""
"","16","should display ""désactivée"" if offer is inactive","StatusLabel","Thu Jan 16 17:02:09 UTC 2025","passed","Thu Jan 16 17:02:09 UTC 2025","","","",""
"","198","should display price modification modal","PriceCategories","Thu Jan 16 16:59:46 UTC 2025","passed","Thu Jan 16 16:59:47 UTC 2025","","","",""
"","63","should instanciate the observer and observe the watched element","useIsElementVisible","Thu Jan 16 17:03:01 UTC 2025","passed","Thu Jan 16 17:03:01 UTC 2025","","","",""
"","0","should omit the page number in search filters","getCollectiveOffersSwrKeys","Thu Jan 16 17:02:40 UTC 2025","passed","Thu Jan 16 17:02:40 UTC 2025","","","",""
"","43","should display address header with the FF","route Offers","Thu Jan 16 16:58:22 UTC 2025","passed","Thu Jan 16 16:58:22 UTC 2025","","With WIP_ENABLE_OFFER_ADDRESS FF","",""
"","80","should render new collective offer visibility form if ff active","CollectiveOfferVisibility","Thu Jan 16 17:02:17 UTC 2025","passed","Thu Jan 16 17:02:17 UTC 2025","","","",""
"","10","should render offerer form with initialValues","screens:SignupJourney::OffererForm","Thu Jan 16 17:00:34 UTC 2025","passed","Thu Jan 16 17:00:34 UTC 2025","","","",""
"","53","should not disable price and place when offer status is reimbursment","FormStock","Thu Jan 16 16:59:39 UTC 2025","passed","Thu Jan 16 16:59:39 UTC 2025","","","",""
"","11","should show a generic distance to school if the offer is a preview","AdageOfferPartnerPanel","Thu Jan 16 17:00:48 UTC 2025","passed","Thu Jan 16 17:00:48 UTC 2025","","","",""
"","61","should return an error when trying to get offerer image","CollectiveEditionOfferNavigation","Thu Jan 16 16:59:04 UTC 2025","passed","Thu Jan 16 16:59:04 UTC 2025","","","",""
"","41","should hide other integrated providers if venue is already linked to an integrated provider","AddVenueProviderButton","Thu Jan 16 17:00:54 UTC 2025","passed","Thu Jan 16 17:00:54 UTC 2025","","","",""
"","4","should display no opening hours !","OpeningHoursReadOnly","Thu Jan 16 17:01:45 UTC 2025","passed","Thu Jan 16 17:01:45 UTC 2025","","","",""
"","67","should add social url input on click add url button","screens:SignupJourney::ActivityForm","Thu Jan 16 16:59:43 UTC 2025","passed","Thu Jan 16 16:59:43 UTC 2025","","","",""
"","8","should show the number of dates","OfferNameCell","Thu Jan 16 17:00:07 UTC 2025","passed","Thu Jan 16 17:00:07 UTC 2025","","","",""
"","4","should render LinkVenueCallout with singular plural","LinkVenueCallout","Thu Jan 16 17:00:17 UTC 2025","passed","Thu Jan 16 17:00:17 UTC 2025","WIP_ENABLE_OFFER_ADDRESS","With FF enabled","",""
"","450","should display venue radio buttons with pre-selected offerer venue and a disabled select","screens | OfferEducational : event address step","Thu Jan 16 16:59:58 UTC 2025","passed","Thu Jan 16 16:59:59 UTC 2025","","when there is only one venue managed by the offerer","",""
"","66","should trigger a log event when clicking the offer when the offers are in list mode","offers","Thu Jan 16 16:58:18 UTC 2025","passed","Thu Jan 16 16:58:18 UTC 2025","","","",""
"","35","should unselect offers and hide action bar on click on ""Annuler"" button","ActionsBar","Thu Jan 16 16:58:58 UTC 2025","passed","Thu Jan 16 16:58:58 UTC 2025","","","",""
"","90","should display dms application banner if offerer can not create collective offer but has a dms application","OfferType","Thu Jan 16 16:59:12 UTC 2025","passed","Thu Jan 16 16:59:12 UTC 2025","","","",""
"","40","should display the number of offers for the user institution","AdageHeader","Thu Jan 16 17:00:11 UTC 2025","passed","Thu Jan 16 17:00:11 UTC 2025","","","",""
"","49","should not display the text value of the button when is loading, and the button should be disabled","submit button","Thu Jan 16 17:03:22 UTC 2025","passed","Thu Jan 16 17:03:22 UTC 2025","","","",""
"","91","should display the invoice table","reimbursementsWithFilters","Thu Jan 16 16:58:48 UTC 2025","passed","Thu Jan 16 16:58:48 UTC 2025","","","",""
"","179","should display error message if trying to duplicate without template offer","OfferType","Thu Jan 16 16:59:13 UTC 2025","passed","Thu Jan 16 16:59:13 UTC 2025","","","",""
"","0","should return null if there are no DMS applications","getLastCollectiveDmsApplication","Thu Jan 16 17:00:49 UTC 2025","passed","Thu Jan 16 17:00:49 UTC 2025","","getLastDmsApplicationForOfferer","",""
"","26","should disabled field for provider","PriceCategories","Thu Jan 16 17:02:29 UTC 2025","passed","Thu Jan 16 17:02:29 UTC 2025","","","",""
"","20","should not display an edit button","DetailsSummaryScreen","Thu Jan 16 17:00:59 UTC 2025","passed","Thu Jan 16 17:00:59 UTC 2025","","when the offer is product based","",""
"","27","should display the right wording with the OA FF","CollectiveOfferSummary","Thu Jan 16 16:59:09 UTC 2025","passed","Thu Jan 16 16:59:09 UTC 2025","","OA feature flag","",""
"","76","should not display column titles when no offers are returned","route CollectiveOffers","Thu Jan 16 16:58:33 UTC 2025","passed","Thu Jan 16 16:58:33 UTC 2025","status filters","filters","",""
"","123","should display the venue provider cards & add provider button","VenueSettingsScreen","Thu Jan 16 16:59:32 UTC 2025","passed","Thu Jan 16 16:59:32 UTC 2025","","","",""
"","80","calls the callback on supprimer button click","venue image edit","Thu Jan 16 17:02:12 UTC 2025","passed","Thu Jan 16 17:02:12 UTC 2025","","","",""
"","16","It should register the correct event listener and unregister on unmount","useBeforeUnload","Thu Jan 16 17:02:38 UTC 2025","passed","Thu Jan 16 17:02:38 UTC 2025","","When the hook is initialised","",""
"","34","should display the text value of the button when is not loading and the button should be enabled","submit button","Thu Jan 16 17:03:22 UTC 2025","passed","Thu Jan 16 17:03:22 UTC 2025","","","",""
"","6","should render steps for cancelled booking","collective timeline","Thu Jan 16 16:59:05 UTC 2025","passed","Thu Jan 16 16:59:05 UTC 2025","","","",""
"","8","should display ""publiée"" if offer is active","StatusLabel","Thu Jan 16 17:02:09 UTC 2025","passed","Thu Jan 16 17:02:09 UTC 2025","","","",""
"","3","should validate the form for case: bad quantity","validationSchema","Thu Jan 16 17:02:14 UTC 2025","passed","Thu Jan 16 17:02:14 UTC 2025","","","",""
"","594","should go back to the localisation main menu when reopening the localisation multiselect after having submitted it with no values selected","offersSearch component","Thu Jan 16 16:59:13 UTC 2025","passed","Thu Jan 16 16:59:13 UTC 2025","","","",""
